ID,State,Farm,Date_of_colleciton,Status,RectTemp,Name,value,alpha,animal
Dairy269,TX,Farm1,1/1/22,Healthy,101.7,Dairy269,250,Observed ASVs,calf
Dairy270,TX,Farm1,1/1/22,BRD,102.3,Dairy270,154,Observed ASVs,calf
Dairy271,TX,Farm1,1/1/22,BRD,104.8,Dairy271,186,Observed ASVs,calf
Dairy273,TX,Farm1,1/1/22,BRD,103.8,Dairy273,203,Observed ASVs,calf
Dairy275,TX,Farm1,1/1/22,Healthy,102.9,Dairy275,85,Observed ASVs,calf
Dairy276,TX,Farm1,1/1/22,BRD,102.5,Dairy276,87,Observed ASVs,calf
Dairy277,TX,Farm1,1/1/22,BRD,102.7,Dairy277,74,Observed ASVs,calf
Dairy278,TX,Farm1,1/1/22,Healthy,102.2,Dairy278,214,Observed ASVs,calf
Dairy279,TX,Farm1,1/1/22,Healthy,103.2,Dairy279,127,Observed ASVs,calf
Dairy280,TX,Farm1,1/1/22,BRD,103.8,Dairy280,395,Observed ASVs,calf
Dairy282,TX,Farm1,1/1/22,BRD,103,Dairy282,217,Observed ASVs,calf
Dairy283,TX,Farm1,1/1/22,BRD,103,Dairy283,385,Observed ASVs,calf
Dairy284,TX,Farm1,1/1/22,Healthy,102.2,Dairy284,156,Observed ASVs,calf
Dairy317,CA,Farm2,07/14-15/2022,Healthy,104.8,Dairy 317,3.957433464,Shannon,calf
Dairy318,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 318,3.186262243,Shannon,calf
Dairy320,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 320,3.048755525,Shannon,calf
Dairy321,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 321,4.940063718,Shannon,calf
Dairy322,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 322,2.369460985,Shannon,calf
Dairy323,CA,Farm2,07/14-15/2022,Healthy,103,Dairy 323,3.989225672,Shannon,calf
Dairy324,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 324,3.110766852,Shannon,calf
Dairy325,CA,Farm2,07/14-15/2022,Healthy,102.4,Dairy 325,1.669166608,Shannon,calf
Dairy326,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 326,3.468955881,Shannon,calf
Dairy327,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 327,2.183410414,Shannon,calf
Dairy328,CA,Farm2,07/14-15/2022,Healthy,102.7,Dairy 328,3.530968543,Shannon,calf
Dairy329,CA,Farm2,07/14-15/2022,Healthy,103.2,Dairy 329,4.238439788,Shannon,calf
Dairy330,CA,Farm2,07/14-15/2022,Healthy,101.5,Dairy 330,3.913244876,Shannon,calf
Dairy331,CA,Farm2,07/14-15/2022,Healthy,105.1,Dairy 331,4.01754301,Shannon,calf
Dairy332,CA,Farm2,07/14-15/2022,Healthy,101.4,Dairy 332,3.500790652,Shannon,calf
Dairy333,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 333,3.467093223,Shannon,calf
Dairy334,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 334,3.763811713,Shannon,calf
Dairy335,CA,Farm2,07/14-15/2022,Healthy,102.9,Dairy 335,2.128352109,Shannon,calf
Dairy336,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 336,2.289737205,Shannon,calf
Dairy337,CA,Farm2,07/14-15/2022,Healthy,103,Dairy 337,4.101668914,Shannon,calf
Dairy338,CA,Farm2,07/14-15/2022,Healthy,102.8,Dairy 338,4.199087192,Shannon,calf
Dairy340,CA,Farm2,07/14-15/2022,Healthy,102.5,Dairy 340,3.38146656,Shannon,calf
Dairy341,CA,Farm2,07/14-15/2022,Healthy,102,Dairy 341,3.626560174,Shannon,calf
Dairy342,CA,Farm2,07/14-15/2022,Healthy,101.9,Dairy 342,3.186115727,Shannon,calf
Dairy343,CA,Farm2,07/14-15/2022,Healthy,101.9,Dairy 343,2.832995616,Shannon,calf
Dairy344,CA,Farm2,07/14-15/2022,Healthy,102.6,Dairy 344,2.831499673,Shannon,calf
Dairy345,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 345,2.573658887,Shannon,calf
Dairy346,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 346,4.197435497,Shannon,calf
Dairy347,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 347,2.51879287,Shannon,calf
Dairy348,CA,Farm2,07/14-15/2022,Healthy,102.7,Dairy 348,2.060762334,Shannon,calf
Dairy349,CA,Farm2,07/14-15/2022,Healthy,103.8,Dairy 349,4.952053127,Shannon,calf
Dairy351,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 351,4.591168362,Shannon,calf
Dairy355,CA,Farm2,07/14-15/2022,Healthy,101.8,Dairy 355,3.451504175,Shannon,calf
Dairy356,CA,Farm2,07/14-15/2022,Healthy,101.9,Dairy 356,3.923694988,Shannon,calf
Dairy357,CA,Farm2,07/14-15/2022,Healthy,101.7,Dairy 357,3.01137144,Shannon,calf
Dairy358,CA,Farm2,07/14-15/2022,Healthy,102.2,Dairy 358,2.906784312,Shannon,calf
Dairy359,CA,Farm2,07/14-15/2022,Healthy,100.9,Dairy 359,4.375263536,Shannon,calf
Dairy360,CA,Farm2,07/14-15/2022,Healthy,101.4,Dairy 360,3.178408936,Shannon,calf
Dairy361,CA,Farm2,07/14-15/2022,Healthy,102,Dairy 361,2.066328447,Shannon,calf
Dairy362,CA,Farm2,07/14-15/2022,Healthy,102.8,Dairy 362,3.273742091,Shannon,calf
Dairy363,CA,Farm2,07/14-15/2022,Healthy,101.2,Dairy 363,3.238202642,Shannon,calf
Dairy364,CA,Farm2,07/14-15/2022,Healthy,102.8,Dairy 364,4.793632187,Shannon,calf
Dairy365,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 365,4.351639667,Shannon,calf
Dairy366,CA,Farm2,07/14-15/2022,Healthy,102.3,Dairy 366,1.766006775,Shannon,calf
Dairy367,CA,Farm2,07/14-15/2022,Healthy,101.8,Dairy 367,4.120197751,Shannon,calf
Dairy368,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 368,3.958041026,Shannon,calf
Dairy369,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 369,3.659604837,Shannon,calf
Dairy370,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 370,4.234557664,Shannon,calf
Dairy372,CA,Farm2,07/14-15/2022,BRD,100.8,Dairy 372,3.81964028,Shannon,calf
Dairy373,CA,Farm2,07/14-15/2022,BRD,101.2,Dairy 373,4.403377202,Shannon,calf
Dairy374,CA,Farm2,07/14-15/2022,BRD,102.9,Dairy 374,4.293713023,Shannon,calf
Dairy375,CA,Farm2,07/14-15/2022,BRD,101.6,Dairy 375,4.185658601,Shannon,calf
Dairy376,CA,Farm2,07/14-15/2022,BRD,101.8,Dairy 376,3.085229824,Shannon,calf
Dairy377,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 377,3.967310211,Shannon,calf
Dairy378,CA,Farm2,07/14-15/2022,BRD,101.5,Dairy 378,2.61210005,Shannon,calf
Dairy379,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 379,4.756245592,Shannon,calf
Dairy381,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 381,3.434746111,Shannon,calf
Dairy382,CA,Farm2,07/14-15/2022,BRD,105,Dairy 382,2.539728864,Shannon,calf
Dairy383,CA,Farm2,07/14-15/2022,Healthy,102.1,Dairy 383,4.659247378,Shannon,calf
Dairy384,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 384,3.876147034,Shannon,calf
Dairy385,CA,Farm2,07/14-15/2022,BRD,102.4,Dairy 385,3.491365991,Shannon,calf
Dairy386,CA,Farm2,07/14-15/2022,BRD,104.3,Dairy 386,3.791313333,Shannon,calf
Dairy387,CA,Farm2,07/14-15/2022,BRD,102.1,Dairy 387,3.382679904,Shannon,calf
Dairy388,CA,Farm2,07/14-15/2022,BRD,101.3,Dairy 388,4.578036097,Shannon,calf
Dairy389,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 389,3.37415455,Shannon,calf
Dairy390,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 390,4.221400626,Shannon,calf
Dairy391,CA,Farm2,07/14-15/2022,BRD,102.5,Dairy 391,3.042908458,Shannon,calf
Dairy392,CA,Farm2,07/14-15/2022,BRD,102,Dairy 392,3.01430412,Shannon,calf
Dairy393,CA,Farm2,07/14-15/2022,BRD,102.3,Dairy 393,2.797662247,Shannon,calf
Dairy394,CA,Farm2,07/14-15/2022,BRD,102.1,Dairy 394,4.022799353,Shannon,calf
Dairy395,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 395,3.856769275,Shannon,calf
Dairy396,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 396,4.639007454,Shannon,calf
Dairy398,CA,Farm2,07/14-15/2022,BRD,103,Dairy 398,4.372846401,Shannon,calf
Dairy401,CA,Farm2,07/14-15/2022,BRD,102.2,Dairy 401,4.150226639,Shannon,calf
Dairy402,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 402,4.010678885,Shannon,calf
Dairy403,CA,Farm2,07/14-15/2022,BRD,101.8,Dairy 403,3.481929212,Shannon,calf
Dairy404,CA,Farm2,07/14-15/2022,BRD,101.7,Dairy 404,4.36645399,Shannon,calf
Dairy405,CA,Farm2,07/14-15/2022,BRD,97.8,Dairy 405,1.832847303,Shannon,calf
Dairy406,CA,Farm2,07/14-15/2022,BRD,102.1,Dairy 406,4.460790493,Shannon,calf
Dairy407,CA,Farm2,07/14-15/2022,BRD,102.7,Dairy 407,3.833798894,Shannon,calf
Dairy408,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 408,2.881273054,Shannon,calf
Dairy409,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 409,4.326099552,Shannon,calf
Dairy410,CA,Farm2,07/14-15/2022,BRD,101.5,Dairy 410,4.319524592,Shannon,calf
Dairy411,CA,Farm2,07/14-15/2022,BRD,102.7,Dairy 411,3.538604814,Shannon,calf
Dairy412,CA,Farm2,07/14-15/2022,BRD,101.9,Dairy 412,4.678361857,Shannon,calf
Dairy413,CA,Farm2,07/14-15/2022,BRD,102.4,Dairy 413,4.187951785,Shannon,calf
Dairy414,CA,Farm2,07/14-15/2022,BRD,103.8,Dairy 414,2.5750235,Shannon,calf
Dairy415,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 415,3.721583176,Shannon,calf
Dairy416,CA,Farm2,07/14-15/2022,BRD,100.6,Dairy 416,4.375963307,Shannon,calf
Dairy417,CA,Farm2,07/14-15/2022,BRD,101.6,Dairy 417,4.075895258,Shannon,calf
Dairy418,CA,Farm2,07/14-15/2022,BRD,102.8,Dairy 418,3.79289746,Shannon,calf
Dairy419,CA,Farm2,07/14-15/2022,BRD,103.3,Dairy 419,4.488146359,Shannon,calf
Dairy420,CA,Farm2,07/14-15/2022,BRD,102.6,Dairy 420,3.332629447,Shannon,calf
Dairy421,CA,Farm2,07/14-15/2022,BRD,102.9,Dairy 421,3.861885213,Shannon,calf
Dairy1,IN,Farm5,2/20/21,BRD,101.7,Dairy 1,5.108625092,Shannon,calf
Dairy100,IN,Farm5,2/27/21,Healthy,,Dairy 100,2.997300139,Shannon,calf
Dairy12,IN,Farm5,2/20/21,BRD,102.6,Dairy 12,4.970204392,Shannon,calf
Dairy13,IN,Farm5,2/20/21,Healthy,,Dairy 13,4.816547807,Shannon,Cow
Dairy14,IN,Farm5,2/20/21,BRD,101.8,Dairy 14,5.00479516,Shannon,Cow
Dairy15,IN,Farm5,2/20/21,Healthy,,Dairy 15,4.596976291,Shannon,calf
Dairy16,IN,Farm5,2/20/21,BRD,102.4,Dairy 16,3.227504278,Shannon,calf
Dairy17,IN,Farm5,2/20/21,BRD,101.2,Dairy 17,6.3753767,Shannon,calf
Dairy18,IN,Farm5,2/20/21,BRD,102.7,Dairy 18,4.491333156,Shannon,calf
Dairy19,IN,Farm5,2/20/21,BRD,102.3,Dairy 19,3.904152132,Shannon,calf
Dairy20,IN,Farm5,2/20/21,BRD,101.5,Dairy 20,4.891465159,Shannon,calf
Dairy21,IN,Farm5,2/20/21,BRD,104.1,Dairy 21,3.717957639,Shannon,calf
Dairy22,IN,Farm5,2/20/21,BRD,102.7,Dairy 22,3.706627264,Shannon,calf
Dairy23,IN,Farm5,2/20/21,BRD,103,Dairy 23,3.330158905,Shannon,calf
Dairy24,IN,Farm5,2/20/21,BRD,102.3,Dairy 24,4.180594242,Shannon,calf
Dairy25,IN,Farm5,2/20/21,BRD,102.4,Dairy 25,4.125485484,Shannon,calf
Dairy26,IN,Farm5,2/20/21,BRD,102.5,Dairy 26,5.227453376,Shannon,calf
Dairy27,IN,Farm5,2/20/21,BRD,103.2,Dairy 27,5.276525269,Shannon,calf
Dairy28,IN,Farm5,2/20/21,BRD,102,Dairy 28,2.762549189,Shannon,calf
Dairy29,IN,Farm5,2/20/21,BRD,102,Dairy 29,3.463908319,Shannon,calf
Dairy3,IN,Farm5,2/20/21,BRD,100.5,Dairy 3,4.232238991,Shannon,Cow
Dairy30,IN,Farm5,2/20/21,BRD,103.5,Dairy 30,4.73818857,Shannon,calf
Dairy31,IN,Farm5,2/20/21,BRD,103.3,Dairy 31,2.743863596,Shannon,calf
Dairy33,IN,Farm5,2/20/21,BRD,102.1,Dairy 33,2.016738687,Shannon,calf
Dairy34,IN,Farm5,2/20/21,BRD,101.4,Dairy 34,3.297923198,Shannon,calf
Dairy35,IN,Farm5,2/20/21,Healthy,102.3,Dairy 35,2.338785541,Shannon,calf
Dairy36,IN,Farm5,2/20/21,BRD,103.3,Dairy 36,3.14653948,Shannon,calf
Dairy38,IN,Farm5,2/20/21,Healthy,102.1,Dairy 38,6.6113564,Shannon,calf
Dairy39,IN,Farm5,2/20/21,BRD,101.9,Dairy 39,3.109092365,Shannon,calf
Dairy4,IN,Farm5,2/20/21,Healthy,,Dairy 4,4.937899094,Shannon,calf
Dairy40,IN,Farm5,2/20/21,Healthy,101.3,Dairy 40,5.591810213,Shannon,calf
Dairy41,IN,Farm5,2/20/21,Healthy,101.9,Dairy 41,2.981513316,Shannon,calf
Dairy42,IN,Farm5,2/27/21,Healthy,101.8,Dairy 42,2.74494743,Shannon,calf
Dairy43,IN,Farm5,2/27/21,Healthy,,Dairy 43,4.117195922,Shannon,calf
Dairy44,IN,Farm5,2/27/21,Healthy,,Dairy 44,3.227604131,Shannon,calf
Dairy45,IN,Farm5,2/27/21,Healthy,,Dairy 45,5.008150254,Shannon,calf
Dairy46,IN,Farm5,2/27/21,Healthy,,Dairy 46,4.374191044,Shannon,calf
Dairy47,IN,Farm5,2/27/21,BRD,104.5,Dairy 47,3.476537113,Shannon,calf
Dairy48,IN,Farm5,2/27/21,Healthy,,Dairy 48,5.398763597,Shannon,calf
Dairy49,IN,Farm5,2/27/21,BRD,103.4,Dairy 49,3.588312277,Shannon,calf
Dairy50,IN,Farm5,2/27/21,BRD,102.1,Dairy 50,3.147900042,Shannon,calf
Dairy51,IN,Farm5,2/27/21,BRD,103.4,Dairy 51,4.044448111,Shannon,calf
Dairy52,IN,Farm5,2/27/21,Healthy,103.2,Dairy 52,5.628974146,Shannon,calf
Dairy53,IN,Farm5,2/27/21,BRD,102.7,Dairy 53,2.056657468,Shannon,calf
Dairy54,IN,Farm5,2/27/21,Healthy,102.6,Dairy 54,4.92621713,Shannon,calf
Dairy55,IN,Farm5,2/27/21,Healthy,102.8,Dairy 55,3.013145765,Shannon,calf
Dairy56,IN,Farm5,2/27/21,Healthy,102.7,Dairy 56,5.154429656,Shannon,calf
Dairy57,IN,Farm5,2/27/21,BRD,102.6,Dairy 57,4.978229314,Shannon,calf
Dairy58,IN,Farm5,2/27/21,BRD,102.3,Dairy 58,2.741444011,Shannon,calf
Dairy59,IN,Farm5,2/27/21,Healthy,102.4,Dairy 59,3.067648084,Shannon,calf
Dairy6,IN,Farm5,2/20/21,BRD,103.2,Dairy 6,4.337402638,Shannon,Cow
Dairy61,IN,Farm5,2/27/21,Healthy,102.6,Dairy 61,3.793349193,Shannon,calf
Dairy62,IN,Farm5,2/27/21,BRD,102.5,Dairy 62,3.560802672,Shannon,calf
Dairy63,IN,Farm5,2/27/21,Healthy,103.5,Dairy 63,3.102817495,Shannon,calf
Dairy65,IN,Farm5,2/27/21,BRD,102.1,Dairy 65,3.097542453,Shannon,calf
Dairy66,IN,Farm5,2/27/21,Healthy,102.2,Dairy 66,5.707465538,Shannon,calf
Dairy67,IN,Farm5,2/27/21,Healthy,102.5,Dairy 67,5.072435018,Shannon,calf
Dairy68,IN,Farm5,2/27/21,BRD,102.3,Dairy 68,2.28843926,Shannon,calf
Dairy69,IN,Farm5,2/27/21,Healthy,102.3,Dairy 69,3.344886756,Shannon,calf
Dairy7,IN,Farm5,2/20/21,Healthy,,Dairy 7,3.80259385,Shannon,calf
Dairy70,IN,Farm5,2/27/21,Healthy,102.8,Dairy 70,4.6659012,Shannon,calf
Dairy71,IN,Farm5,2/27/21,Healthy,102.3,Dairy 71,5.168813879,Shannon,calf
Dairy72,IN,Farm5,2/27/21,BRD,103.7,Dairy 72,3.478575031,Shannon,calf
Dairy74,IN,Farm5,2/27/21,Healthy,102.8,Dairy 74,2.448285474,Shannon,calf
Dairy75,IN,Farm5,2/27/21,Healthy,102,Dairy 75,4.437749183,Shannon,calf
Dairy77,IN,Farm5,2/27/21,Healthy,101.9,Dairy 77,2.539136057,Shannon,calf
Dairy78,IN,Farm5,2/27/21,BRD,101.9,Dairy 78,3.052290987,Shannon,calf
Dairy79,IN,Farm5,2/27/21,BRD,102.6,Dairy 79,2.867049432,Shannon,calf
Dairy8,IN,Farm5,2/20/21,BRD,104.3,Dairy 8,4.794760338,Shannon,calf
Dairy80,IN,Farm5,2/27/21,BRD,102.1,Dairy 80,2.885261324,Shannon,calf
Dairy81,IN,Farm5,2/27/21,Healthy,101,Dairy 81,2.605793542,Shannon,calf
Dairy82,IN,Farm5,2/27/21,Healthy,101.4,Dairy 82,4.514469783,Shannon,calf
Dairy83,IN,Farm5,2/27/21,Healthy,,Dairy 83,6.317306569,Shannon,calf
Dairy84,IN,Farm5,2/27/21,Healthy,100.9,Dairy 84,5.677941766,Shannon,calf
Dairy85,IN,Farm5,2/27/21,Healthy,,Dairy 85,3.335499743,Shannon,calf
Dairy86,IN,Farm5,2/27/21,Healthy,101.6,Dairy 86,5.066583806,Shannon,calf
Dairy87,IN,Farm5,2/27/21,BRD,101,Dairy 87,5.494703746,Shannon,calf
Dairy88,IN,Farm5,2/27/21,Healthy,,Dairy 88,5.395214908,Shannon,calf
Dairy89,IN,Farm5,2/27/21,BRD,103,Dairy 89,3.056047021,Shannon,calf
Dairy9,IN,Farm5,2/20/21,Healthy,,Dairy 9,3.970898816,Shannon,calf
Dairy90,IN,Farm5,2/27/21,BRD,102.3,Dairy 90,3.595756044,Shannon,calf
Dairy91,IN,Farm5,2/27/21,BRD,102.2,Dairy 91,5.416173832,Shannon,calf
Dairy92,IN,Farm5,2/27/21,Healthy,,Dairy 92,3.32056154,Shannon,calf
Dairy93,IN,Farm5,2/27/21,Healthy,,Dairy 93,4.887999256,Shannon,calf
Dairy94,IN,Farm5,2/27/21,Healthy,,Dairy 94,4.849950927,Shannon,calf
Dairy95,IN,Farm5,2/27/21,Healthy,,Dairy 95,7.076354165,Shannon,calf
Dairy96,IN,Farm5,2/27/21,Healthy,,Dairy 96,6.025965359,Shannon,calf
Dairy97,IN,Farm5,2/27/21,Healthy,,Dairy 97,3.816553036,Shannon,calf
Dairy98,IN,Farm5,2/27/21,BRD,103.6,Dairy 98,3.514983851,Shannon,calf
Dairy99,IN,Farm5,2/27/21,BRD,102.8,Dairy 99,2.02371604,Shannon,calf
Dairy101,NY,Farm3,05/18-19/2021,Healthy,102.8,Dairy 101,6.920953307,Shannon,calf
Dairy102,NY,Farm3,05/18-19/2021,Healthy,101.8,Dairy 102,5.572606477,Shannon,calf
Dairy103,NY,Farm3,05/18-19/2021,Healthy,102.6,Dairy 103,4.879654853,Shannon,calf
Dairy104,NY,Farm3,05/18-19/2021,Healthy,102.6,Dairy 104,4.989217871,Shannon,calf
Dairy105,NY,Farm3,05/18-19/2021,Healthy,102.4,Dairy 105,4.489230795,Shannon,calf
Dairy106,NY,Farm3,05/18-19/2021,Healthy,,Dairy 106,4.667395029,Shannon,calf
Dairy107,NY,Farm3,05/18-19/2021,Healthy,102.5,Dairy 107,5.738620237,Shannon,calf
Dairy108,NY,Farm3,05/18-19/2021,Healthy,,Dairy 108,4.487425891,Shannon,calf
Dairy109,NY,Farm3,05/18-19/2021,Healthy,101.7,Dairy 109,5.981852646,Shannon,calf
Dairy110,NY,Farm3,05/18-19/2021,Healthy,102,Dairy 110,5.711462783,Shannon,calf
Dairy111,NY,Farm3,05/18-19/2021,Healthy,102,Dairy 111,5.565680967,Shannon,calf
Dairy112,NY,Farm3,05/18-19/2021,Healthy,102.2,Dairy 112,4.859183756,Shannon,calf
Dairy113,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 113,5.528471948,Shannon,calf
Dairy114,NY,Farm3,05/18-19/2021,Healthy,,Dairy 114,3.737376351,Shannon,calf
Dairy115,NY,Farm3,05/18-19/2021,Healthy,,Dairy 115,4.892326792,Shannon,calf
Dairy116,NY,Farm3,05/18-19/2021,Healthy,,Dairy 116,5.686415485,Shannon,calf
Dairy117,NY,Farm3,05/18-19/2021,Healthy,102.1,Dairy 117,5.206561792,Shannon,calf
Dairy118,NY,Farm3,05/18-19/2021,Healthy,102.8,Dairy 118,4.292800267,Shannon,calf
Dairy119,NY,Farm3,05/18-19/2021,Healthy,101.4,Dairy 119,5.829861145,Shannon,calf
Dairy120,NY,Farm3,05/18-19/2021,Healthy,,Dairy 120,3.879408192,Shannon,calf
Dairy121,NY,Farm3,05/18-19/2021,Healthy,102.5,Dairy 121,5.246927976,Shannon,calf
Dairy122,NY,Farm3,05/18-19/2021,Healthy,101.9,Dairy 122,5.517341528,Shannon,calf
Dairy123,NY,Farm3,05/18-19/2021,Healthy,,Dairy 123,6.595204107,Shannon,calf
Dairy124,NY,Farm3,05/18-19/2021,Healthy,,Dairy 124,6.934705256,Shannon,calf
Dairy125,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 125,4.993116677,Shannon,calf
Dairy126,NY,Farm3,05/18-19/2021,Healthy,,Dairy 126,3.729016849,Shannon,calf
Dairy127,NY,Farm3,05/18-19/2021,Healthy,104,Dairy 127,4.392555246,Shannon,calf
Dairy128,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 128,3.853337269,Shannon,calf
Dairy129,NY,Farm3,05/18-19/2021,Healthy,,Dairy 129,2.484773473,Shannon,calf
Dairy130,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 130,5.17011414,Shannon,calf
Dairy131,NY,Farm3,05/18-19/2021,Healthy,,Dairy 131,4.715266147,Shannon,calf
Dairy132,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 132,4.703402349,Shannon,calf
Dairy133,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 133,5.124289398,Shannon,calf
Dairy134,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 134,4.958397358,Shannon,calf
Dairy135,NY,Farm3,05/18-19/2021,Healthy,102.4,Dairy 135,3.651322024,Shannon,calf
Dairy136,NY,Farm3,05/18-19/2021,BRD,102.5,Dairy 136,3.756031946,Shannon,calf
Dairy137,NY,Farm3,05/18-19/2021,BRD,102.7,Dairy 137,3.263251388,Shannon,calf
Dairy138,NY,Farm3,05/18-19/2021,BRD,102.3,Dairy 138,5.575893471,Shannon,calf
Dairy139,NY,Farm3,05/18-19/2021,BRD,102.6,Dairy 139,2.079654289,Shannon,calf
Dairy140,NY,Farm3,05/18-19/2021,BRD,103.1,Dairy 140,4.470986364,Shannon,calf
Dairy141,NY,Farm3,05/18-19/2021,BRD,102.3,Dairy 141,4.002864538,Shannon,calf
Dairy142,NY,Farm3,05/18-19/2021,BRD,103.1,Dairy 142,3.946991301,Shannon,calf
Dairy143,NY,Farm3,05/18-19/2021,BRD,103,Dairy 143,2.69204531,Shannon,calf
Dairy144,NY,Farm3,05/18-19/2021,BRD,102,Dairy 144,3.862270013,Shannon,calf
Dairy145,NY,Farm3,05/18-19/2021,BRD,102.2,Dairy 145,5.507302243,Shannon,calf
Dairy146,NY,Farm3,05/18-19/2021,BRD,102.2,Dairy 146,4.70924062,Shannon,calf
Dairy147,NY,Farm3,05/18-19/2021,BRD,102.5,Dairy 147,5.390210033,Shannon,calf
Dairy149,NY,Farm3,05/18-19/2021,BRD,103,Dairy 149,4.112001009,Shannon,calf
Dairy150,NY,Farm3,05/18-19/2021,BRD,103,Dairy 150,4.55545776,Shannon,calf
Dairy151,NY,Farm3,05/18-19/2021,BRD,101.7,Dairy 151,5.123888346,Shannon,calf
Dairy152,NY,Farm3,05/18-19/2021,BRD,103,Dairy 152,4.270405814,Shannon,calf
Dairy153,NY,Farm3,05/18-19/2021,BRD,105.8,Dairy 153,4.218243936,Shannon,calf
Dairy154,NY,Farm3,05/18-19/2021,BRD,105.3,Dairy 154,3.171175283,Shannon,calf
Dairy155,NY,Farm3,05/18-19/2021,BRD,102,Dairy 155,5.89232159,Shannon,calf
Dairy156,NY,Farm3,05/18-19/2021,BRD,102.4,Dairy 156,4.985675556,Shannon,calf
Dairy157,NY,Farm3,05/18-19/2021,BRD,106,Dairy 157,4.856498735,Shannon,calf
Dairy158,NY,Farm3,05/18-19/2021,BRD,106.3,Dairy 158,2.276121017,Shannon,calf
Dairy159,NY,Farm3,05/18-19/2021,BRD,101.2,Dairy 159,5.468977462,Shannon,calf
Dairy160,NY,Farm3,05/18-19/2021,BRD,102.1,Dairy 160,6.295421053,Shannon,calf
Dairy161,NY,Farm3,05/18-19/2021,BRD,102.4,Dairy 161,3.590388986,Shannon,calf
Dairy162,NY,Farm3,05/18-19/2021,BRD,102.8,Dairy 162,3.826363852,Shannon,calf
Dairy163,NY,Farm3,05/18-19/2021,BRD,102.6,Dairy 163,4.977278118,Shannon,calf
Dairy164,NY,Farm3,05/18-19/2021,BRD,104.9,Dairy 164,2.405487934,Shannon,calf
Dairy165,NY,Farm3,05/18-19/2021,BRD,101.6,Dairy 165,4.305536331,Shannon,calf
Dairy166,NY,Farm3,05/18-19/2021,BRD,102,Dairy 166,2.916871602,Shannon,calf
Dairy167,NY,Farm3,05/18-19/2021,BRD,,Dairy 167,2.696820247,Shannon,calf
Dairy168,NY,Farm3,05/18-19/2021,BRD,101.2,Dairy 168,3.379258711,Shannon,calf
Dairy169,NY,Farm3,05/18-19/2021,BRD,102,Dairy 169,6.123363963,Shannon,calf
Dairy170,NY,Farm3,05/18-19/2021,BRD,104,Dairy 170,4.584401015,Shannon,calf
Dairy171,NY,Farm4,5/20/21,Healthy,101.6,Dairy 171,2.123240046,Shannon,Cow
Dairy172,NY,Farm4,5/20/21,Healthy,101.2,Dairy 172,3.340350809,Shannon,calf
Dairy174,NY,Farm4,5/20/21,Healthy,101.7,Dairy 174,3.458413975,Shannon,Cow
Dairy177,NY,Farm4,5/20/21,Healthy,,Dairy 177,6.673166927,Shannon,Cow
Dairy178,NY,Farm4,5/20/21,Healthy,,Dairy 178,4.406255538,Shannon,Cow
Dairy180,NY,Farm4,5/20/21,Healthy,102.5,Dairy 180,5.89391957,Shannon,Cow
Dairy181,NY,Farm4,5/20/21,Healthy,,Dairy 181,6.267115657,Shannon,Cow
Dairy182,NY,Farm4,5/20/21,Healthy,,Dairy 182,2.647471178,Shannon,Cow
Dairy183,NY,Farm4,5/20/21,Healthy,,Dairy 183,4.803809394,Shannon,Cow
