Name,ID,Status,State,Farm,Date of colleciton,RectaTemp,16S copies,copy_log,copies,pre_abs,Bacteria,quality
Beef 332,Beef332,Healthy,CO,Five Rivers,10/19/21,103.5,235275890.7,6.825444222,6690278.893,1,H.somni,Clean
Beef 333,Beef333,Healthy,CO,Five Rivers,10/19/21,103.5,212305045.2,4.272689276,18736.53488,1,H.somni,Clean
Beef 334,Beef334,Healthy,CO,Five Rivers,10/19/21,103.1,750205322.3,4.245918539,17616.45583,1,H.somni,Clean
Beef 335,Beef335,Healthy,IN,Ault,10/21/21,103.3,29222866.42,6.071377798,1178630.832,1,H.somni,Clean
Beef 336,Beef336,Healthy,IN,Ault,10/21/21,103.3,19221360.3,6.851070014,7096921.708,1,H.somni,Clean
Beef 337,Beef337,Healthy,IN,Ault,10/21/21,102.9,55510661.59,6.157596386,1437462.043,1,H.somni,Clean
Beef 338,Beef338,Healthy,IN,Ault,10/21/21,103.1,15972845.71,7.344196721,22090051.12,1,H.somni,Clean
Beef 339,Beef339,BRD,IN,Ault,10/21/21,105.6,57723880.59,6.137473448,1372377.055,1,H.somni,Clean
Beef 34,Beef34,Healthy,TX,Cactus,3/8/21,101.8,37134877.22,5.899017083,792532.5041,1,H.somni,Clean
Beef 340,Beef340,BRD,IN,Ault,10/21/21,104.6,43146323.09,6.753908784,5674254.146,1,H.somni,Clean
Beef 341,Beef341,BRD,IN,Ault,10/21/21,103.1,673175858.5,7.200134339,15853835.19,1,H.somni,Clean
Beef 342 ,Beef342,BRD,IN,Ault,10/21/21,105.2,38568526358,7.666365454,46383706.98,1,H.somni,Clean
Beef 344,Beef344,Healthy,ID,Boise Valley Feeders,10/29/21,,16243966.82,5.746083989,557293.5144,1,H.somni,Clean
Beef 345,Beef345,Healthy,ID,Boise Valley Feeders,10/29/21,,90670622.53,6.064833679,1161003.902,1,H.somni,Clean
Beef 347,Beef347,Healthy,ID,Boise Valley Feeders,10/29/21,,65828493.93,5.431537172,270107.8289,1,H.somni,Clean
Beef 348,Beef348,Healthy,ID,Boise Valley Feeders,10/29/21,,178697060,4.1060459,12765.73722,1,H.somni,Clean
Beef 349,Beef349,Healthy,ID,Boise Valley Feeders,10/29/21,,200777902.1,7.127760403,13420243.73,1,H.somni,Clean
Beef 35,Beef35,Healthy,TX,Cactus,3/11/21,102.4,607456289.4,6.06585616,1163740.53,1,H.somni,Clean
Beef 350,Beef350,Healthy,ID,Boise Valley Feeders,10/29/21,,73123616.82,6.563291288,3658400.843,1,H.somni,Clean
Beef 351,Beef351,Healthy,ID,Boise Valley Feeders,10/29/21,,6565101.66,7.092447462,12372215.09,1,H.somni,Clean
Beef 352,Beef352,Healthy,ID,Boise Valley Feeders,10/29/21,,8133734.98,6.296355035,1978586.471,1,H.somni,Clean
Beef 353,Beef353,BRD,ID,Boise Valley Feeders,10/29/21,104,422833.96,6.390435999,2457174.494,1,H.somni,Clean
Beef 354,Beef354,BRD,ID,Boise Valley Feeders,10/29/21,105.5,1151721.89,4.817997435,65765.39532,1,H.somni,Clean
Beef 355,Beef355,BRD,ID,Boise Valley Feeders,10/29/21,104.5,233065.18,5.151170653,141635.0215,1,H.somni,Clean
Beef 356,Beef356,BRD,ID,Boise Valley Feeders,10/29/21,104,1158223.94,5.494476261,312231.1733,1,H.somni,Clean
Beef 357,Beef357,BRD,ID,Boise Valley Feeders,10/29/21,104.7,690898.55,4.119634659,13171.4825,1,H.somni,Clean
Beef 358,Beef358,BRD,ID,Boise Valley Feeders,10/29/21,105.1,628398.47,6.101301765,1262704.608,1,H.somni,Clean
Beef 359,Beef359,BRD,ID,Boise Valley Feeders,10/29/21,104.9,782182.73,3.691480429,4914.512331,1,H.somni,Clean
Beef 36,Beef36,BRD,TX,Cactus,3/8/21,105.3,81164802.61,5.613079974,410279.6474,1,H.somni,Clean
Beef 360,Beef360,BRD,ID,Boise Valley Feeders,10/29/21,104.5,95435.93,5.803717008,636380.7111,1,H.somni,Clean
Beef 361,Beef361,BRD,ID,Boise Valley Feeders,10/29/21,104.7,1334523.45,6.554449994,3584676.705,1,H.somni,Clean
Beef 362,Beef362,BRD,ID,Boise Valley Feeders,10/29/21,105.2,1621922.58,5.757426583,572040.2443,1,H.somni,Clean
Beef 364,Beef364,BRD,IN,Ault,11/10/21,102,4.47E+11,7.393592263,24750972.26,1,H.somni,Clean
Beef 365,Beef365,BRD,IN,Ault,11/10/21,104.9,13760432.35,5.469487806,294773.0713,1,H.somni,Clean
Beef 366,Beef366,Healthy,IN,Ault,11/10/21,102.9,10485683.16,5.863495795,730290.7413,1,H.somni,Clean
Beef 367,Beef367,Healthy,IN,Ault,11/10/21,103.3,4185501.27,6.25950946,1817646.647,1,H.somni,Clean
Beef 368,Beef368,Healthy,IN,Ault,11/10/21,103.3,4863032.5,3.496306216,3135.495747,1,H.somni,Clean
Beef 369,Beef369,Healthy,IN,Ault,11/10/21,102.9,633220.19,2.984498366,964.9356815,1,H.somni,Clean
Beef 37,Beef37,BRD,TX,Cactus,3/10/21,105.2,39044.04,5.968715245,930497.5743,1,H.somni,Clean
Beef 370,Beef370,BRD,ID,Ault,11/17/21,,806478.34,3.590884224,3898.380486,1,H.somni,Clean
Beef 371,Beef371,BRD,ID,Ault,11/17/21,,821663.2,3.280758094,1908.789748,1,H.somni,Clean
Beef 372,Beef372,BRD,ID,Ault,11/17/21,,338434.48,3.548333744,3534.546858,1,H.somni,Clean
Beef 373,Beef373,Healthy,ID,Ault,11/17/21,,1125436.56,3.042366036,1102.46811,1,H.somni,Clean
Beef 374,Beef374,Healthy,ID,Ault,11/17/21,,1592085.54,3.428659703,2683.241136,1,H.somni,Clean
Beef 375,Beef375,Healthy,ID,Ault,11/17/21,,210131.54,3.011527136,1026.897594,1,H.somni,Clean
Beef 377,Beef377,BRD,ID,Ault,11/19/21,,2821377.3,5.86044631,725180.8208,1,H.somni,Clean
Beef 378,Beef378,BRD,ID,Ault,11/19/21,,2024267.17,5.986224371,968778.2301,1,H.somni,Clean
Beef 379,Beef379,BRD,ID,Ault,11/19/21,,614643.67,4.37918858,23943.55211,1,H.somni,Clean
Beef 38,Beef38,BRD,TX,Cactus,3/8/21,106.1,396976219,6.990634675,9786663.926,1,H.somni,Clean
Beef 380,Beef380,Healthy,ID,Ault,11/19/21,,776146.56,3.313817915,2059.76614,1,H.somni,Clean
Beef 381,Beef381,Healthy,ID,Ault,11/19/21,,483372.59,3.264306643,1837.835528,1,H.somni,Clean
Beef 382,Beef382,Healthy,ID,Ault,11/19/21,,771633.13,3.359384482,2287.623146,1,H.somni,Clean
Beef 384,Beef384,Healthy,ID,Ault,11/23/21,,551444.62,3.710347192,5132.715499,1,H.somni,Clean
Beef 385,Beef385,Healthy,ID,Ault,11/23/21,,258187.08,3.333494077,2155.232251,1,H.somni,Clean
Beef 386,Beef386,Healthy,ID,Ault,11/23/21,,4530405.48,3.00478795,1011.085657,1,H.somni,Clean
Beef 387,Beef387,Healthy,ID,Ault,11/23/21,,14855406.68,4.166942974,14687.3341,1,H.somni,Clean
Beef 388,Beef388,Healthy,ID,Ault,11/23/21,,459920.46,4.254155615,17953.76825,1,H.somni,Clean
Beef 389,Beef389,Healthy,ID,Ault,11/23/21,,2616841.28,4.041339941,10998.66415,1,H.somni,Clean
Beef 390,Beef390,Healthy,ID,Ault,11/23/21,,1298615.08,3.959854209,9117.047327,1,H.somni,Clean
Beef 391,Beef391,Healthy,ID,Ault,11/23/21,,1048784.75,4.542808926,34898.67402,1,H.somni,Clean
Beef 393,Beef393,Healthy,ID,Boise Valley Feeders,11/23/21,,4621385.35,3.246100984,1762.385796,1,H.somni,Clean
Beef 394,Beef394,Healthy,ID,Boise Valley Feeders,11/23/21,,2440801.21,3.62643714,4230.942662,1,H.somni,Clean
Beef 395,Beef395,Healthy,ID,Boise Valley Feeders,11/23/21,,6100627.09,4.64643799,44303.49515,1,H.somni,Clean
Beef 396,Beef396,Healthy,ID,Boise Valley Feeders,11/23/21,104.3,4538822.35,6.077138604,1194369.224,1,H.somni,Clean
Beef 397,Beef397,BRD,ID,Boise Valley Feeders,11/23/21,104.3,623310.23,5.192639151,155825.7233,1,H.somni,Clean
Beef 398,Beef398,BRD,ID,Boise Valley Feeders,11/23/21,105,1535176.25,3.425519471,2663.909529,1,H.somni,Clean
Beef 399,Beef399,BRD,ID,Boise Valley Feeders,11/23/21,105.3,5617016.14,6.059452983,1146708.372,1,H.somni,Clean
Beef 40,Beef40,Healthy,TX,Cactus,3/15/21,103.2,230,5.145248711,139716.8261,1,H.somni,Clean
Beef 400,Beef400,BRD,ID,Boise Valley Feeders,11/23/21,105.1,2157207.49,6.343938727,2207693.235,1,H.somni,Clean
Beef 401,Beef401,BRD,ID,Boise Valley Feeders,11/23/21,104.2,329841.48,4.820366862,66125.17917,1,H.somni,Clean
Beef 402,Beef402,Healthy,ID,Boise Valley Feeders,11/23/21,104.8,95999.59,3.778239433,6001.218414,1,H.somni,Clean
Beef 403,Beef403,BRD,ID,Boise Valley Feeders,11/23/21,104.8,14067187.67,4.50098734,31694.75068,1,H.somni,Clean
Beef 404,Beef404,BRD,ID,Boise Valley Feeders,11/23/21,105.9,1109152.82,5.161911757,145181.6598,1,H.somni,Clean
Beef 405,Beef405,BRD,ID,Boise Valley Feeders,11/23/21,104.1,2632582.85,3.04916179,1119.854992,1,H.somni,Clean
Beef 406,Beef406,BRD,ID,Boise Valley Feeders,11/23/21,104.8,2877184.03,4.703814676,50560.88606,1,H.somni,Clean
Beef 407,Beef407,BRD,ID,Boise Valley Feeders,11/23/21,105.3,1965227.41,3.868843806,7393.393232,1,H.somni,Clean
Beef 408,Beef408,BRD,IN,Ault,12/8/21,103.4,1940958.15,5.858135338,721332.2317,1,H.somni,Clean
Beef 409,Beef409,BRD,IN,Ault,12/8/21,102.7,4652781.19,6.090795154,1232523.346,1,H.somni,Clean
Beef 410,Beef410,BRD,IN,Ault,12/8/21,103.5,2119598.23,5.401218534,251894.4124,1,H.somni,Clean
Beef 411,Beef411,BRD,IN,Ault,12/8/21,102.4,24996569.99,5.861590275,727093.522,1,H.somni,Clean
Beef 412,Beef412,BRD,IN,Ault,12/8/21,103.5,2349560.88,4.73328976,54111.52332,1,H.somni,Clean
Beef 413,Beef413,Healthy,IN,Ault,12/8/21,102.1,327530.86,4.394888154,24824.93692,1,H.somni,Clean
Beef 414,Beef414,Healthy,IN,Ault,12/8/21,103.3,415989.97,3.140587746,1382.253653,1,H.somni,Clean
Beef 415,Beef415,Healthy,IN,Ault,12/8/21,102.7,1582729.78,3.268738468,1856.686021,1,H.somni,Clean
Beef 416,Beef416,Healthy,IN,Ault,12/8/21,103.1,2775293.17,4.264771663,18398.0444,1,H.somni,Clean
Beef 417,Beef417,Healthy,IN,Ault,12/8/21,103.1,491085.96,3.041346642,1099.883387,1,H.somni,Clean
Beef 418,Beef418,Healthy,IN,Ault,12/8/21,103.1,3519149.14,3.945070959,8811.928386,1,H.somni,Clean
Beef 419,Beef419,Healthy,IN,Ault,12/8/21,103.1,657757.6,5.008707764,102025.2726,1,H.somni,Clean
Beef 42,Beef42,Healthy,TX,Cactus,3/16/21,102.8,10560233.48,6.345915063,2217762.64,1,H.somni,Clean
Beef 420,Beef420,Healthy,IN,Ault,12/8/21,102.5,1595608.59,2.278753601,190,0,H.somni,Clean
Beef 421,Beef421,Healthy,IN,Ault,2/10/22,103.4,33973182.55,5.873284537,746937.9693,1,H.somni,Clean
Beef 422,Beef422,BRD,IN,Ault,2/10/22,103.8,45058467.95,5.160603795,144745.0748,1,H.somni,Clean
Beef 423,Beef423,Healthy,IN,Ault,2/10/22,103.8,22335800.62,6.312701054,2054475.911,1,H.somni,Clean
Beef 424,Beef424,Healthy,IN,Ault,2/10/22,102.9,11068235.74,4.837592076,68800.57626,1,H.somni,Clean
Beef 425,Beef425,BRD,IN,Ault,2/10/22,104.2,69327325.58,4.800732635,63202.26395,1,H.somni,Clean
Beef 426,Beef426,Healthy,IN,Ault,2/10/22,103.3,18034807.99,4.851858556,71098.19177,1,H.somni,Clean
Beef 427,Beef427,Healthy,IN,Ault,2/10/22,102.5,3170511.99,5.271512199,186858.2165,1,H.somni,Clean
Beef 428,Beef428,Healthy,IN,Ault,2/10/22,103.2,1963823.19,3.610834403,4081.637233,1,H.somni,Clean
Beef 429,Beef429,BRD,IN,Ault,2/10/22,104.8,61355050.2,4.965087472,92275.72629,1,H.somni,Clean
Beef 430,Beef430,BRD,IN,Ault,2/10/22,101.4,1053912944,6.488633046,3080583.93,1,H.somni,Clean
Beef 431,Beef431,Healthy,IN,Ault,2/10/22,103,28080091.36,5.545934015,351507.0296,1,H.somni,Clean
Beef 432,Beef432,BRD,IN,Ault,2/10/22,104.6,222774326,7.07850446,11981314.27,1,H.somni,Clean
Beef 433,Beef433,Healthy,IN,Ault,2/10/22,103.8,28610132.56,4.637051422,43356.2211,1,H.somni,Clean
Beef 435,Beef435,BRD,IN,Ault,7/14/20,104.3,202410627.7,7.403519159,25323233.45,1,H.somni,Clean
Beef 436,Beef436,Healthy,IN,Ault,7/14/20,103.7,163881590.3,6.198650752,1579976.954,1,H.somni,Clean
Beef 437,Beef437,Healthy,IN,Ault,7/14/20,102.7,88366077.78,4.647386935,44400.4053,1,H.somni,Clean
Beef 438,Beef438,BRD,IN,Ault,7/14/20,105.6,70169743.03,4.965058592,92269.59026,1,H.somni,Clean
Beef 439,Beef439,Healthy,IN,Ault,7/14/20,104,11018365.34,5.21524073,164149.9407,1,H.somni,Clean
Beef 440,Beef440,Healthy,IN,Ault,7/14/20,102.9,48767980.76,3.353975699,2259.309348,1,H.somni,Clean
Beef 441,Beef441,BRD,IN,Ault,7/14/20,103.8,75385854.09,6.242137413,1746374.626,1,H.somni,Clean
Beef 442,Beef442,Healthy,IN,Ault,7/14/20,103,102316074.7,6.470240836,2952846.262,1,H.somni,Clean
Beef 443,Beef443,BRD,IN,Ault,7/14/20,105.2,78216426.98,6.532794152,3410312.302,1,H.somni,Clean
Beef 444,Beef444,Healthy,IN,Ault,7/14/20,102.5,87331449.75,5.715174648,519008.7123,1,H.somni,Clean
Beef 445,Beef445,BRD,IN,Ault,7/14/20,104.6,296862708.7,4.923135371,83779.03843,1,H.somni,Clean
Beef 446,Beef446,Healthy,IN,Ault,7/14/20,102.5,25236953.66,4.942870242,87673.88306,1,H.somni,Clean
Beef 447,Beef447,Healthy,IN,Ault,7/14/20,102.6,228053833.4,5.740772468,550519.1974,1,H.somni,Clean
Beef 448,Beef448,Healthy,IN,Ault,7/21/20,104.4,668341682.7,4.754275269,56790.4447,1,H.somni,Clean
Beef 449,Beef449,Healthy,IN,Ault,7/21/20,104.7,41998340.46,3.716892465,5210.656754,1,H.somni,Clean
Beef 45,Beef45,BRD,TX,Cactus,3/15/21,105,766422245.6,7.460277287,28858734.8,1,H.somni,Clean
Beef 450,Beef450,Healthy,IN,Ault,7/21/20,103.3,119818020.6,5.615193757,412281.4139,1,H.somni,Clean
Beef 451,Beef451,BRD,IN,Ault,7/21/20,,155020255.1,3.474966305,2985.151002,1,H.somni,Clean
Beef 452,Beef452,BRD,IN,Ault,7/21/20,102.7,359188848.9,4.349556476,22364.36006,1,H.somni,Clean
Beef 453,Beef453,BRD,IN,Ault,7/21/20,102.9,189548545.8,6.530964409,3395974.412,1,H.somni,Clean
Beef 454,Beef454,BRD,IN,Ault,7/21/20,103.3,447870848.6,4.952128639,89563.00132,1,H.somni,Clean
Beef 455,Beef455,Healthy,IN,Ault,7/21/20,103.3,1390636864,4.947793094,88673.34557,1,H.somni,Clean
Beef 456,Beef456,Healthy,IN,Ault,7/21/20,102.3,303921189.9,4.758298493,57318.98523,1,H.somni,Clean
Beef 457,Beef457,BRD,IN,Ault,7/21/20,104.7,4967512471,2.278753601,190,0,H.somni,Clean
Beef 458,Beef458,BRD,IN,Ault,7/21/20,104,9405954.64,6.295827917,1976186.449,1,H.somni,Clean
Beef 459,Beef459,Healthy,IN,Ault,8/12/20,103.2,45153064.43,5.250894747,178194.6854,1,H.somni,Clean
Beef 460,Beef460,Healthy,IN,Ault,8/12/20,102.7,22145527.93,4.833714314,68188.99885,1,H.somni,Clean
Beef 461,Beef461,BRD,IN,Ault,8/12/20,102.4,237008221.2,3.475738828,2990.465714,1,H.somni,Clean
Beef 462,Beef462,BRD,IN,Ault,8/12/20,104.8,382729160.2,5.821159291,662459.4369,1,H.somni,Clean
Beef 463,Beef463,Healthy,IN,Ault,8/12/20,103.4,261069571.4,3.943341623,8776.909557,1,H.somni,Clean
Beef 464,Beef464,Healthy,IN,Ault,8/12/20,103.1,367019824.6,3.516701128,3286.253999,1,H.somni,Clean
Beef 465,Beef465,BRD,IN,Ault,8/12/20,106.3,455582882.2,3.824503169,6675.797726,1,H.somni,Clean
Beef 466,Beef466,Healthy,IN,Ault,8/12/20,102.7,96727958.04,5.115102827,130347.5362,1,H.somni,Clean
Beef 467,Beef467,Healthy,IN,Ault,8/12/20,103.2,65978606.24,3.68868189,4882.945648,1,H.somni,Clean
Beef 468,Beef468,BRD,IN,Ault,8/12/20,103.5,24431129.62,4.064638983,11604.83535,1,H.somni,Clean
Beef 469,Beef469,BRD,IN,Ault,8/12/20,103.3,106366196.9,6.639177147,4356895.539,1,H.somni,Clean
Beef 47,Beef47,BRD,TX,Cactus,3/15/21,104.4,99482.13,7.29877509,19896426.85,1,H.somni,Clean
Beef 470,Beef470,Healthy,IN,Ault,8/19/20,,75353998.72,3.313599329,2058.729695,1,H.somni,Clean
Beef 471,Beef471,Healthy,IN,Ault,8/19/20,,6332889.16,4.522749504,33323.41517,1,H.somni,Clean
Beef 472,Beef472,BRD,IN,Ault,8/19/20,104.4,356912279.6,5.720128571,524962.8508,1,H.somni,Clean
Beef 473,Beef473,Healthy,IN,Ault,8/19/20,103.3,344104019.4,4.841380528,69403.36503,1,H.somni,Clean
Beef 474,Beef474,BRD,IN,Ault,8/19/20,103.2,413587557.1,3.788644467,6146.734668,1,H.somni,Clean
Beef 475,Beef475,BRD,IN,Ault,8/19/20,103.8,50917761.81,3.338949425,2182.475742,1,H.somni,Clean
Beef 476,Beef476,Healthy,IN,Ault,8/26/20,105,92275946.27,3.890066913,7763.667247,1,H.somni,Clean
Beef 477,Beef477,Healthy,IN,Ault,8/26/20,105.1,56382533.03,3.475704618,2990.230163,1,H.somni,Clean
Beef 478,Beef478,Healthy,IN,Ault,8/26/20,103.4,258866838.4,5.957269946,906295.7546,1,H.somni,Clean
Beef 479,Beef479,BRD,IN,Ault,8/26/20,104.2,91600579.32,6.915696226,8235618.6,1,H.somni,Clean
Beef 48,Beef48,BRD,TX,Cactus,3/16/21,104.2,38648.96,7.663503074,46079003.06,1,H.somni,Clean
Beef 480,Beef480,Healthy,IN,Ault,8/26/20,102.7,37935904.73,7.089242287,12281241.93,1,H.somni,Clean
Beef 481,Beef481,BRD,IN,Ault,8/26/20,102.7,218284274.4,5.553336882,357550.0817,1,H.somni,Clean
Beef 482,Beef482,Healthy,IN,Ault,8/26/20,103.5,453906252.9,5.03889796,109369.9366,1,H.somni,Clean
Beef 483,Beef483,BRD,IN,Ault,8/26/20,105.2,588721469.9,7.11379809,12995652.51,1,H.somni,Clean
Beef 484,Beef484,BRD,IN,Ault,8/26/20,102.9,123891960.5,6.833540531,6816171.841,1,H.somni,Clean
Beef 485,Beef485,Healthy,IN,Ault,8/26/20,103.3,32998602.79,6.657291481,4542463.866,1,H.somni,Clean
Beef 486,Beef486,Healthy,IN,Ault,8/26/20,104.1,306620962.9,7.256851002,18065542.25,1,H.somni,Clean
Beef 487,Beef487,BRD,IN,Ault,8/26/20,103.4,36200481.6,4.338807628,21817.63281,1,H.somni,Clean
Beef 488,Beef488,Healthy,IN,Ault,8/26/20,103.4,92030483.48,7.375901646,23763020.69,1,H.somni,Clean
Beef 489,Beef489,Healthy,IN,Ault,9/10/20,102.9,241560169.6,3.698636724,4996.164436,1,H.somni,Clean
Beef 49,Beef49,BRD,TX,Cactus,3/18/21,105,783724921.3,7.094974068,12444403.04,1,H.somni,Clean
Beef 490,Beef490,Healthy,IN,Ault,9/10/20,104,110713882.1,4.559542729,36269.59687,1,H.somni,Clean
Beef 491,Beef491,BRD,IN,Ault,9/10/20,103.6,371914405,6.403400429,2531631.142,1,H.somni,Clean
Beef 492,Beef492,BRD,IN,Ault,9/10/20,103,475833620.5,6.62004881,4169162.38,1,H.somni,Clean
Beef 493,Beef493,Healthy,IN,Ault,9/10/20,103.1,77687626.79,7.068175781,11699728.43,1,H.somni,Clean
Beef 494,Beef494,BRD,IN,Ault,9/10/20,104.6,1.54E+11,7.41152133,25794156.47,1,H.somni,Clean
Beef 495,Beef495,Healthy,IN,Ault,9/10/20,103.4,411855875.3,5.86891223,739455.8176,1,H.somni,Clean
Beef 496,Beef496,Healthy,IN,Ault,9/10/20,102.8,46275074.56,5.824901126,668191.7755,1,H.somni,Clean
Beef 497,Beef497,BRD,IN,Ault,9/10/20,102.5,3584980954,7.920023581,83180893.49,1,H.somni,Clean
Beef 498,Beef498,BRD,IN,Ault,9/10/20,103.2,96357275.04,4.458933671,28769.58987,1,H.somni,Clean
Beef 499,Beef499,BRD,IN,Ault,9/30/20,104.6,1110199616,7.589423521,38852907.2,1,H.somni,Clean
Beef 5,Beef5,Healthy,TX,Cactus,3/4/21,102.5,6050353.62,4.567060631,36902.91141,1,H.somni,Clean
Beef 50,Beef50,BRD,TX,Cactus,3/18/21,104,12135712840,7.874026535,74821521.5,1,H.somni,Clean
Beef 500,Beef500,BRD,IN,Ault,9/30/20,104.1,120850227.1,4.433939525,27160.61032,1,H.somni,Clean
Beef 501,Beef501,Healthy,IN,Ault,9/30/20,102.7,102927528.2,5.878418071,755819.462,1,H.somni,Clean
Beef 502,Beef502,Healthy,IN,Ault,9/30/20,103.1,36472842.95,4.957815677,90743.53147,1,H.somni,Clean
Beef 503,Beef503,Healthy,IN,Ault,9/30/20,102.9,236110018.1,5.790942342,617934.3569,1,H.somni,Clean
Beef 504,Beef504,BRD,IN,Ault,9/30/20,103.6,116272199.7,7.29672064,19802528.19,1,H.somni,Clean
Beef 505,Beef505,Healthy,IN,Ault,9/30/20,102.9,30016392.27,4.270579858,18645.75005,1,H.somni,Clean
Beef 506,Beef506,Healthy,IN,Ault,9/30/20,103,73610460.98,6.644055054,4406107.147,1,H.somni,Dirty
Beef 507,Beef507,BRD,IN,Ault,9/30/20,106.5,491371131.7,6.965345029,9233046.628,1,H.somni,Clean
Beef 508,Beef508,Healthy,IN,Ault,9/30/20,102.9,149139248.8,4.784452579,60876.90695,1,H.somni,Dirty
Beef 509,Beef509,Healthy,IN,Ault,9/30/20,102.5,28722690.39,7.19068755,15512705.59,1,H.somni,Clean
Beef 51,Beef51,Healthy,TX,Cactus,3/16/21,102.7,230,5.126524509,133821.0734,1,H.somni,Clean
Beef 510,Beef510,BRD,IN,Ault,9/30/20,103.3,982112330.9,6.462276162,2899186.555,1,H.somni,Clean
Beef 511,Beef511,BRD,IN,Ault,9/30/20,103.9,160391990.1,6.445007023,2786166.225,1,H.somni,Clean
Beef 512,Beef512,Healthy,IN,Ault,10/14/20,102.7,330885647.5,6.129146027,1346312.961,1,H.somni,Clean
Beef 513,Beef513,BRD,IN,Ault,10/14/20,103.4,302944388.9,6.959510204,9109828.551,1,H.somni,Clean
Beef 514,Beef514,BRD,IN,Ault,10/14/20,104.7,86543268.47,5.449790928,281702.6473,1,H.somni,Clean
Beef 515,Beef515,Healthy,IN,Ault,10/14/20,103.3,226090677.5,5.708943681,511615.4848,1,H.somni,Clean
Beef 516,Beef516,Healthy,IN,Ault,10/14/20,102.7,133043208.3,5.180731612,151611.3141,1,H.somni,Clean
Beef 517,Beef517,BRD,IN,Ault,10/14/20,105.2,1496127378,6.65806765,4550589.392,1,H.somni,Clean
Beef 518,Beef518,Healthy,IN,Ault,10/14/20,105.4,2.61E+11,5.370495586,234690.5411,1,H.somni,Clean
Beef 519,Beef519,Healthy,IN,Ault,10/28/20,103.6,71207305.46,5.917064934,826161.4657,1,H.somni,Clean
Beef 52,Beef52,BRD,TX,Cactus,3/18/21,105.1,543372008.4,7.616368422,41339804.88,1,H.somni,Clean
Beef 520,Beef520,BRD,IN,Ault,10/28/20,107.4,35873400.24,7.029578493,10704798.4,1,H.somni,Clean
Beef 521,Beef521,Healthy,IN,Ault,10/28/20,102.5,40663944.05,3.283195397,1919.53218,1,H.somni,Clean
Beef 522,Beef522,BRD,IN,Ault,10/28/20,104.9,20785446.07,2.937214288,865.394814,1,H.somni,Clean
Beef 523,Beef523,Healthy,IN,Ault,10/28/20,103.4,31104071.4,2.49225804,310.6404737,1,H.somni,Dirty
Beef 524,Beef524,Healthy,IN,Ault,10/28/20,,1140970636,5.138361445,137518.6009,1,H.somni,Dirty
Beef 525,Beef525,BRD,IN,Ault,10/28/20,106.2,61842992.77,7.084327563,12143043.84,1,H.somni,Dirty
Beef 526,Beef526,BRD,IN,Ault,10/28/20,106,248682454.3,6.33800682,2177743.973,1,H.somni,Dirty
Beef 527,Beef527,Healthy,IN,Ault,10/28/20,103.3,17757361.45,2.278753601,190,0,H.somni,Dirty
Beef 528,Beef528,BRD,IN,Ault,11/4/20,104.1,7477736.75,2.278753601,190,0,H.somni,Dirty
Beef 529,Beef529,Healthy,IN,Ault,11/4/20,102.7,40784085.92,3.857586166,7204.206724,1,H.somni,Dirty
Beef 53,Beef53,Healthy,TX,Cactus,3/15/21,103,2.54E+11,5.061657472,115254.3888,1,H.somni,Dirty
Beef 530,Beef530,BRD,IN,Ault,11/4/20,105.6,34582234.2,3.574524598,3754.262174,1,H.somni,Dirty
Beef 531,Beef531,BRD,IN,Ault,11/4/20,104.6,38747282.32,6.760016265,5754614.882,1,H.somni,Dirty
Beef 532,Beef532,Healthy,IN,Ault,11/4/20,102.2,48828715.51,6.622546204,4193206.053,1,H.somni,Dirty
Beef 533,Beef533,Healthy,IN,Ault,11/4/20,103.4,13915064.83,4.744455759,55520.80554,1,H.somni,Dirty
Beef 534,Beef534,BRD,IN,Ault,11/4/20,104.1,4.63E+12,7.839570261,69114673.62,1,H.somni,Dirty
Beef 535,Beef535,Healthy,IN,Ault,11/4/20,102.9,260220433,5.942397567,875785.1302,1,H.somni,Dirty
Beef 536,Beef536,BRD,IN,Ault,11/4/20,105.1,151065545.1,5.22714329,168710.9575,1,H.somni,Dirty
Beef 537,Beef537,Healthy,IN,Ault,11/11/20,102.9,15453924.63,5.289308445,194674.2208,1,H.somni,Dirty
Beef 538,Beef538,BRD,IN,Ault,11/11/20,106.5,2929162.17,5.877018389,753387.4633,1,H.somni,Dirty
Beef 539,Beef539,Healthy,IN,Ault,11/11/20,106.6,188202144.7,5.952401269,896192.4261,1,H.somni,Dirty
Beef 540,Beef540,Healthy,IN,Ault,11/11/20,102.9,10689216.52,5.587333958,386664.1949,1,H.somni,Dirty
Beef 541,Beef541,Healthy,IN,Ault,11/11/20,103.8,350946213.4,3.724116778,5298.058849,1,H.somni,Dirty
Beef 542,Beef542,BRD,IN,Ault,11/11/20,104.4,78215574.15,6.284006373,1923119.951,1,H.somni,Dirty
Beef 543,Beef543,Healthy,IN,Ault,11/11/20,103.2,408908380.3,5.534228033,342159.0511,1,H.somni,Dirty
Beef 544,Beef544,Healthy,IN,Ault,11/11/20,104,38502304.75,6.471243132,2959668.918,1,H.somni,Dirty
Beef 545,Beef545,BRD,IN,Ault,11/11/20,104.8,35660454.22,7.081068049,12052247.7,1,H.somni,Dirty
Beef 546,Beef546,Healthy,IN,Ault,11/18/20,103.7,164343930.8,3.409355216,2566.582422,1,H.somni,Dirty
Beef 547,Beef547,Healthy,IN,Ault,11/18/20,102.5,57314414.89,6.530182242,3389863.744,1,H.somni,Dirty
